Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,Fuel_Type,Transmission,Engine,VIN,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type,Model_Family,Vehicle_Age,Is_Hybrid,Region,MPG_City,MPG_Highway,MPG_Combined,Engine_Displacement_L,Engine_Cylinders,Price_Per_Mile,Has_Ratings
2022,Honda,Pilot EX-L,New,42105.0,3.4,54,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56NB094172,2.0,5.0,5.0,5.0,5.0,5.0,5.0,IA,Dealer,Pilot,1,False,Midwest,19.0,26.0,22.5,3.5,6.0,,True
2023,Honda,Pilot EX-L 8-Passenger,New,45740.0,3.4,54,Platinum White Pearl,Gray,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H49PB002787,2.0,,,,,,,IA,Dealer,Pilot,0,False,Midwest,,,,3.5,6.0,,False
2020,Honda,Accord Hybrid Touring,Used,33699.0,4.7,0,–,–,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F99LA017160,28845.0,4.7,4.8,4.5,4.6,4.7,4.8,LA,Dealer,Accord,3,True,South,48.0,47.0,47.5,2.0,4.0,1.168278731149246,True
2022,Honda,Pilot Elite,Used,43799.0,5.0,7,Gray,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H04NB029048,4855.0,5.0,5.0,5.0,5.0,5.0,5.0,LA,Dealer,Pilot,1,False,South,19.0,26.0,22.5,3.5,6.0,9.021421215242018,True
2022,Honda,Pilot Special Edition,New,42461.0,4.0,277,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H25NB105376,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IA,Dealer,Pilot,1,False,Midwest,19.0,26.0,22.5,3.5,6.0,,True
2012,Honda,Accord SE,Used,6998.0,4.5,3,Black,Black,Front-wheel Drive,Gasoline,5-SPEED A/T,4 Cylinder Engine,1HGCP2F69CA103787,198000.0,4.4,4.4,4.5,4.6,4.5,4.7,MS,Dealer,Accord,11,False,South,23.0,34.0,28.5,,4.0,0.03534343434343434,True
2022,Honda,Pilot EX-L,New,44000.0,5.0,2637,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H52NB099840,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer,Pilot,1,False,Midwest,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Passport TrailSport,New,44265.0,4.8,6431,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H67NB019856,,5.0,5.0,4.9,5.0,4.9,5.0,TN,Dealer,Passport,1,False,South,19.0,24.0,21.5,3.5,6.0,,True
2019,Honda,Ridgeline Black Edition,Used,36992.0,5.0,3692,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F83KB016717,46650.0,4.9,4.8,4.8,4.6,4.7,4.9,IL,Dealer,Ridgeline,4,False,Midwest,18.0,25.0,21.5,3.5,6.0,0.7929689174705252,True
2022,Honda,Accord Hybrid Sport,New,31808.0,5.0,1516,Sonic Gray Pearl,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F27NA047005,5.0,4.9,5.0,5.0,4.9,4.9,5.0,LA,Dealer,Accord,1,True,South,44.0,41.0,42.5,2.0,4.0,,True
2023,Honda,HR-V Sport,New,28790.0,5.0,4272,Platinum White Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H54PM701361,5.0,4.0,5.0,4.0,5.0,5.0,5.0,IL,Dealer,HR-V,0,False,Midwest,,,,2.0,4.0,,True
2017,Honda,Civic Sport,Used,14951.0,4.8,6,Modern Steel Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,SHHFK7H45HU209170,144945.0,4.7,4.7,4.8,4.8,4.8,4.8,IL,Dealer,Civic,6,False,Midwest,30.0,36.0,33.0,1.5,4.0,0.1031494704888061,True
2022,Honda,Passport EX-L,Used,36295.0,4.7,905,Platinum White Pearl,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H57NB007861,9508.0,5.0,5.0,4.9,5.0,4.9,5.0,IL,Dealer,Passport,1,False,Midwest,19.0,24.0,21.5,3.5,6.0,3.817311737484224,True
2023,Honda,HR-V Sport,New,28645.0,4.8,1732,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H56PM727167,1.0,4.0,5.0,4.0,5.0,5.0,5.0,IL,Dealer,HR-V,0,False,Midwest,,,,2.0,4.0,,True
2023,Honda,Civic Sport,New,26600.0,4.6,1874,Sonic Gray Pearl,–,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F5XPH517694,8.0,,,,,,,IL,Dealer,Civic,0,False,Midwest,,,,2.0,4.0,,False
2023,Honda,CR-V Hybrid Sport Touring,New,40240.0,4.8,1978,Platinum,Black,All-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H96PH801293,2.0,5.0,3.0,4.0,4.0,5.0,5.0,IL,Dealer,CR-V,0,True,Midwest,,,,2.0,4.0,,True
2023,Honda,Civic Sport,New,25245.0,1.6,107,Meteorite Gray Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F53PH514183,7.0,,,,,,,IL,Dealer,Civic,0,False,Midwest,,,,2.0,4.0,,False
2023,Honda,CR-V EX,New,34800.0,3.3,710,Still Night Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H41PE005451,4.0,5.0,5.0,5.0,4.0,4.0,5.0,TN,Dealer,CR-V,0,False,South,,,,1.5,4.0,,True
2020,Honda,Accord LX 1.5T,Used,24469.0,4.7,228,Platinum White Pearl,Ivory,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F15LA087382,22334.0,4.8,4.8,4.8,4.8,4.9,4.9,IN,Dealer,Accord,3,False,Midwest,30.0,38.0,34.0,1.5,4.0,1.0955941613683173,True
2022,Honda,Pilot Sport,New,41355.0,2.1,180,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H39NB098702,5.0,5.0,5.0,5.0,5.0,5.0,5.0,AL,Dealer,Pilot,1,False,South,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Pilot Touring 7-Passenger,New,46465.0,2.1,180,Alabaster Silver Metallic,Gray,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H67NB036817,113.0,5.0,5.0,5.0,5.0,5.0,5.0,AL,Dealer,Pilot,1,False,South,20.0,27.0,23.5,3.5,6.0,,True
2022,Honda,Pilot Special Edition,New,44205.0,2.1,180,Alabaster Silver Metallic,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H28NB101984,2.0,5.0,5.0,5.0,5.0,5.0,5.0,AL,Dealer,Pilot,1,False,South,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Passport TrailSport,Used,39887.0,5.0,1026,Radiant Red Metallic II,Black,All-wheel Drive,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF8H6XNB016692,6585.0,5.0,5.0,4.9,5.0,4.9,5.0,IN,Dealer,Passport,1,False,Midwest,19.0,24.0,21.5,3.5,6.0,6.057251328777524,True
2023,Honda,Pilot EX-L 8-Passenger,New,46135.0,5.0,5663,Platinum,Gray,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H49PB002773,,,,,,,,KY,Dealer,Pilot,0,False,South,,,,3.5,6.0,,False
2023,Honda,CR-V EX,New,32888.0,4.5,463,–,–,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H46PE012220,3.0,5.0,5.0,5.0,4.0,4.0,5.0,KY,Dealer,CR-V,0,False,South,,,,1.5,4.0,,True
2014,Honda,Ridgeline SE,Used,18995.0,4.3,363,–,Black,Four-wheel Drive,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FPYK1F62EB007501,113709.0,4.8,4.5,4.6,4.6,4.6,4.8,KY,Dealer,Ridgeline,9,False,South,15.0,21.0,18.0,3.5,6.0,0.1670492221372099,True
2005,Honda,Accord LX,Used,3999.0,4.5,3,Desert Mist Metallic,Gray,Front-wheel Drive,Gasoline,5-SPEED A/T,4 Cylinder Engine,1HGCM56445A195791,192210.0,4.4,4.4,4.5,4.6,4.4,4.7,OH,Dealer,Accord,18,False,Midwest,24.0,31.0,27.5,,4.0,0.02080536912751678,True
2015,Honda,Civic Hybrid Base,Used,12990.0,4.9,4,Crystal Black Pearl,Select,Front-wheel Drive,Hybrid,continuously variable (cvt),4 Cylinder Engine,19XFB4F21FE001033,116388.0,4.8,4.8,5.0,5.0,5.0,5.0,AL,Dealer,Civic,8,True,South,44.0,47.0,45.5,,4.0,0.11160944427260543,True
2021,Honda,Passport EX-L,Used,31450.0,5.0,12,Gray,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H54MB023952,40413.0,4.9,4.7,4.8,4.6,4.8,4.8,KY,Dealer,Passport,2,False,South,19.0,24.0,21.5,3.5,6.0,0.7782149308390864,True
2022,Honda,Passport Elite,Used,41900.0,3.8,509,Radiant Red Metallic II,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H0XNB005154,6508.0,5.0,5.0,4.9,5.0,4.9,5.0,OH,Dealer,Passport,1,False,Midwest,19.0,24.0,21.5,3.5,6.0,6.4382298709280885,True
2021,Honda,Passport Elite,Used,41998.0,4.8,7,Gray,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H0XMB027525,16535.0,4.9,4.7,4.8,4.6,4.8,4.8,OH,Dealer,Passport,2,False,Midwest,19.0,24.0,21.5,3.5,6.0,2.539945570003024,True
2020,Honda,Passport Touring,Used,33000.0,4.7,3314,Modern Steel Metallic,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H95LB006014,20363.0,4.9,4.8,4.8,4.6,4.8,4.8,OH,Dealer,Passport,3,False,Midwest,19.0,24.0,21.5,3.5,6.0,1.6205863576093895,True
2001,Honda,Prelude,Used,12995.0,4.6,19,Silver,Black,Front-wheel Drive,Gasoline,4-Speed Automatic,2.2L I4 16V MPFI DOHC,JHMBB62411C000612,68547.0,4.3,4.2,4.6,4.7,4.8,4.8,NC,Dealer,Other,22,False,South,21.0,26.0,23.5,2.2,4.0,0.18957795381271245,True
2022,Honda,CR-V Touring,New,37845.0,4.4,928,Silver Metallic,–,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H97NE044367,14.0,4.9,4.8,4.7,4.8,4.7,4.9,SC,Dealer,CR-V,1,False,South,27.0,32.0,29.5,1.5,4.0,,True
2023,Honda,Pilot EX-L 7-Passenger,New,48145.0,4.7,2444,Platinum White Pearl,–,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI DOHC,5FNYG1H50PB004954,5.0,,,,,,,FL,Dealer,Pilot,0,False,South,,,,3.5,6.0,,False
2020,Honda,Odyssey Elite,Used,38826.0,5.0,844,Platinum White Pearl,Mocha,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H95LB012171,44420.0,4.8,4.8,4.7,4.6,4.7,4.7,FL,Dealer,Odyssey,3,False,South,19.0,28.0,23.5,3.5,6.0,0.8740657361548851,True
2020,Honda,Odyssey EX-L w/Navigation/RES,Used,33250.0,4.5,1045,Modern Steel Metallic,Mocha,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H73LB040095,30430.0,4.8,4.8,4.7,4.6,4.7,4.7,FL,Dealer,Odyssey,3,False,South,19.0,28.0,23.5,3.5,6.0,1.0926717055537298,True
2019,Honda,Odyssey EX-L w/Navigation/RES,Used,28873.0,4.8,1259,Lunar Silver Metallic,Gray,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H77KB067394,61021.0,4.8,4.6,4.5,4.3,4.7,4.5,FL,Dealer,Odyssey,4,False,South,19.0,28.0,23.5,3.5,6.0,0.47316497599187163,True
2022,Honda,Accord Hybrid Sport,New,32560.0,4.6,1504,Platinum White Pearl,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F28NA048180,3.0,4.9,5.0,5.0,4.9,4.9,5.0,FL,Dealer,Accord,1,True,South,44.0,41.0,42.5,2.0,4.0,,True
2020,Honda,Odyssey Elite,Used,39399.0,5.0,29258,Crystal Black Pearl,Mocha,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H96LB054719,25482.0,4.8,4.8,4.7,4.6,4.7,4.7,FL,Dealer,Odyssey,3,False,South,19.0,28.0,23.5,3.5,6.0,1.5461502236873086,True
2018,Honda,Clarity Plug-In Hybrid Touring,Used,23495.0,4.5,682,Platinum White Pearl,Beige,Front-wheel Drive,Hybrid,Automatic CVT,1.5L I4 16V MPFI DOHC Hybrid,JHMZC5F3XJC010109,45515.0,4.8,4.7,4.6,4.6,4.4,4.7,NY,Dealer,Other,5,True,Northeast,,,,1.5,4.0,0.5162034494122817,True
2021,Honda,Civic Type R Touring,Used,41209.0,3.0,313,White,Black / Red,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,SHHFK8G72MU200941,33846.0,5.0,4.8,5.0,4.8,4.8,5.0,NY,Dealer,Civic,2,False,Northeast,22.0,28.0,25.0,2.0,4.0,1.2175441706553212,True
2020,Honda,Pilot EX,Honda Certified,30485.0,4.2,1147,Platinum White Pearl,Black,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H38LB032803,34313.0,4.6,4.5,4.2,4.1,4.5,4.1,VA,Dealer,Pilot,3,False,South,18.0,26.0,22.0,3.5,6.0,0.8884387841342931,True
2015,Honda,Civic EX-L,Used,8500.0,4.9,2653,White,Black / Red,Front-wheel Drive,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,2HGFG3B07FH527267,194591.0,4.6,4.6,4.6,4.7,4.6,4.8,MD,Dealer,Civic,8,False,Northeast,29.0,38.0,33.5,1.8,4.0,0.043681362447389654,True
2006,Honda,S2000 Base (M6),Used,31999.0,4.6,2,Suzuka Blue Metallic,–,Rear-wheel Drive,Gasoline,6-Speed Manual,2.2L I4 16V MPFI DOHC,JHMAP21416S005135,49519.0,4.0,4.5,4.7,4.6,4.8,4.8,PA,Dealer,S2000,17,False,Northeast,20.0,26.0,23.0,2.2,4.0,0.6461964094589956,True
2020,Honda,Odyssey EX-L w/Navigation/RES,Used,32000.0,4.0,730,Black,Mocha,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H77LB056574,67367.0,4.8,4.8,4.7,4.6,4.7,4.7,MD,Dealer,Odyssey,3,False,Northeast,19.0,28.0,23.5,3.5,6.0,0.47501001974260393,True
2023,Honda,Odyssey Sport,New,40323.0,4.4,29,Radiant Red,Black,Front-wheel Drive,Gasoline,10-Speed Automatic with Overdrive,3.5L V6 24V GDI SOHC,5FNRL6H71PB032826,3.0,5.0,5.0,4.0,4.0,4.0,5.0,NY,Dealer,Odyssey,0,False,Northeast,,,,3.5,6.0,,True
2021,Honda,Civic Sport,Used,26829.0,5.0,2068,Gray,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,SHHFK7H41MU416066,11401.0,4.6,4.7,4.7,4.6,4.8,4.6,MD,Dealer,Civic,2,False,Northeast,29.0,35.0,32.0,1.5,4.0,2.353214630295588,True
2022,Honda,Pilot TrailSport,New,46500.0,5.0,2068,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H83NB099971,5.0,5.0,5.0,5.0,5.0,5.0,5.0,MD,Dealer,Pilot,1,False,Northeast,19.0,25.0,22.0,3.5,6.0,,True
2023,Honda,CR-V EX,New,34250.0,5.0,5590,Platinum White Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H40PH408527,16.0,5.0,5.0,5.0,4.0,4.0,5.0,FL,Dealer,CR-V,0,False,South,,,,1.5,4.0,,True
2023,Honda,Civic Si Base,New,30050.0,4.8,1678,Sonic Gray Pearl,Red / Black,Front-wheel Drive,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E54PH472036,12.0,,,,,,,FL,Dealer,Civic,0,False,South,,,,1.5,4.0,,False
2022,Honda,Pilot Special Edition,New,44600.0,5.0,25,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H26NB101515,4.0,5.0,5.0,5.0,5.0,5.0,5.0,MD,Dealer,Pilot,1,False,Northeast,19.0,26.0,22.5,3.5,6.0,,True
2009,Honda,Civic EX,Used,9500.0,4.0,21,Blue,Gray,Front-wheel Drive,Gasoline,5-Speed Automatic,1.8L I4 16V MPFI SOHC,2HGFG12859H505542,93569.0,4.2,4.4,4.3,4.5,4.4,4.7,VA,Dealer,Civic,14,False,South,25.0,36.0,30.5,1.8,4.0,0.10152935267022198,True
2023,Honda,Ridgeline RTL,New,43580.0,4.8,1560,Radiant Red Metallic II,Black,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F56PB018796,5.0,5.0,4.8,4.8,4.2,5.0,5.0,PA,Dealer,Ridgeline,0,False,Northeast,,,,3.5,6.0,,True
2023,Honda,HR-V Sport,New,29040.0,4.4,124,Platinum White Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H57PM725766,3.0,4.0,5.0,4.0,5.0,5.0,5.0,PA,Dealer,HR-V,0,False,Northeast,,,,2.0,4.0,,True
2020,Honda,Pilot EX-L,Used,32995.0,4.2,76,White,–,Front-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H52LB023266,55486.0,4.6,4.5,4.2,4.1,4.5,4.1,AK,Dealer,Pilot,3,False,West,19.0,27.0,23.0,3.5,6.0,0.594654507443319,True
2023,Honda,Ridgeline RTL-E,New,48005.0,4.6,652,Platinum White Pearl,Black,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F75PB013705,6.0,5.0,4.8,4.8,4.2,5.0,5.0,NJ,Dealer,Ridgeline,0,False,Northeast,,,,3.5,6.0,,True
2012,Honda,Odyssey EX-L,Used,13481.0,5.0,4295,Taffeta White,–,Front-wheel Drive,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H66CB065039,93807.0,4.7,4.6,4.6,4.4,4.5,4.7,NJ,Dealer,Odyssey,11,False,Northeast,18.0,27.0,22.5,3.5,6.0,0.14370995767906447,True
2022,Honda,Pilot TrailSport,New,46500.0,4.9,4786,Gray,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB103767,,5.0,5.0,5.0,5.0,5.0,5.0,NY,Dealer,Pilot,1,False,Northeast,19.0,25.0,22.0,3.5,6.0,,True
2018,Honda,Civic LX,Used,18999.0,4.5,147,Modern Steel Metallic,Black,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V MPFI DOHC,19XFC2E56JE026029,51561.0,4.7,4.7,4.8,4.8,4.9,4.8,CT,Dealer,Civic,5,False,Northeast,28.0,40.0,34.0,2.0,4.0,0.3684761738523302,True
2023,Honda,Passport TrailSport,New,44395.0,4.3,240,Lunar Silver,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H6XPB003900,0.0,,,,,,,ME,Dealer,Passport,0,False,Northeast,,,,3.5,6.0,,False
2020,Honda,Odyssey EX-L,Honda Certified,34888.0,4.7,393,Black,–,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H79LB031921,34237.0,4.8,4.8,4.7,4.6,4.7,4.7,CA,Dealer,Odyssey,3,False,West,19.0,28.0,23.5,3.5,6.0,1.0190145164588018,True
2023,Honda,CR-V EX-L,New,35400.0,4.9,5490,Platinum White Pearl,Gray,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS3H79PH300640,4.0,5.0,5.0,5.0,4.0,4.0,5.0,CA,Dealer,CR-V,0,False,West,,,,1.5,4.0,,True
2012,Honda,CR-V EX,Used,10917.0,4.5,1,Silver,Beige,Front-wheel Drive,Gasoline,5-SPEED A/T,4 Cylinder Engine,JHLRM3H54CC013143,143674.0,4.5,4.5,4.4,4.6,4.5,4.7,CA,Dealer,CR-V,11,False,West,23.0,31.0,27.0,,4.0,0.07598452051171402,True
2012,Honda,Odyssey LX,Used,15990.0,4.0,9537,White,Tan,Front-wheel Drive,Gasoline,5-Speed Automatic,3.5L V6 24V MPFI SOHC,5FNRL5H22CB049191,100000.0,4.7,4.6,4.6,4.4,4.5,4.7,,,Odyssey,11,False,,18.0,27.0,22.5,3.5,6.0,0.1599,True
2022,Honda,Accord Hybrid Sport,New,32560.0,4.4,736,Crystal Black Pearl,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F23NA044618,3.0,4.9,5.0,5.0,4.9,4.9,5.0,CA,Dealer,Accord,1,True,West,44.0,41.0,42.5,2.0,4.0,,True
2023,Honda,CR-V EX-L,New,36900.0,4.7,12,Mountain Air Metallic,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RS4H73PL000085,,5.0,5.0,5.0,4.0,4.0,5.0,CA,Dealer,CR-V,0,False,West,,,,1.5,4.0,,True
2023,Honda,Pilot EX-L 8-Passenger,New,43750.0,1.2,70,Platinum White Pearl,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG2H46PB001117,,,,,,,,CA,Dealer,Pilot,0,False,West,,,,3.5,6.0,,False
2022,Honda,Passport EX-L,New,42123.0,4.9,333,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H50NB032570,5.0,5.0,5.0,4.9,5.0,4.9,5.0,NV,Dealer,Passport,1,False,West,19.0,24.0,21.5,3.5,6.0,,True
2022,Honda,Passport EX-L,New,43665.0,4.9,333,Obsidian Blue Pearl,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H57NB032372,4.0,5.0,5.0,4.9,5.0,4.9,5.0,NV,Dealer,Passport,1,False,West,19.0,24.0,21.5,3.5,6.0,,True
2015,Honda,Civic Si,Used,20995.0,4.7,8,Alabaster Silver Metallic,Black / Red,Front-wheel Drive,Gasoline,6-Speed Manual,2.4L I4 16V MPFI DOHC,2HGFG4A56FH703244,81868.0,4.6,4.6,4.6,4.7,4.6,4.8,AZ,Dealer,Civic,8,False,West,22.0,31.0,26.5,2.4,4.0,0.2564494063614599,True
2017,Honda,Ridgeline Sport,Used,23987.0,4.4,358,Black,Black,All-wheel Drive,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F10HB016296,85259.0,4.8,4.7,4.7,4.4,4.7,4.7,OR,Dealer,Ridgeline,6,False,West,18.0,25.0,21.5,3.5,6.0,0.2813427321455799,True
2020,Honda,Accord LX 1.5T,Used,22998.0,4.8,13,Pearl White,Gray,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F13LA070662,91410.0,4.8,4.8,4.8,4.8,4.9,4.9,CO,Dealer,Accord,3,False,West,30.0,38.0,34.0,1.5,4.0,0.2515917295700689,True
2010,Honda,Insight EX,Used,11995.0,4.6,118,Gray,Gray,Front-wheel Drive,Hybrid,Automatic CVT,1.3L I4 8V MPFI SOHC Hybrid,JHMZE2H75AS017385,83602.0,4.1,4.3,4.1,4.5,4.5,4.7,CO,Dealer,Insight,13,True,West,40.0,43.0,41.5,1.3,4.0,0.14347742876964667,True
2020,Honda,HR-V LX,Used,24998.0,4.8,15,Gray,Black,All-wheel Drive,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H39LM711687,21593.0,4.7,4.8,4.7,4.8,4.8,4.7,CO,Dealer,HR-V,3,False,West,27.0,31.0,29.0,1.8,4.0,1.1576899921270782,True
2022,Honda,HR-V Sport,New,26940.0,4.2,824,Platinum White Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H10NM752372,3000.0,3.8,3.2,3.6,3.6,4.2,4.2,CO,Dealer,HR-V,1,False,West,26.0,31.0,28.5,1.8,4.0,,True
2023,Honda,CR-V EX-L,New,36900.0,4.5,1126,Still Night Pearl,–,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H7XPH406374,6.0,5.0,5.0,5.0,4.0,4.0,5.0,WA,Dealer,CR-V,0,False,West,,,,1.5,4.0,,True
2020,Honda,Civic LX,Used,21950.0,4.3,1085,White,–,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F68LE016421,45006.0,4.8,4.8,4.9,4.8,4.9,4.9,TX,Dealer,Civic,3,False,South,30.0,38.0,34.0,2.0,4.0,0.48771274941118964,True
2021,Honda,Civic Type R Touring,Used,41200.0,4.3,354,Boost Blue Pearl,Black / Red,Front-wheel Drive,Gasoline,6-Speed Manual,2.0L I4 16V GDI DOHC Turbo,SHHFK8G72MU204522,9945.0,5.0,4.8,5.0,4.8,4.8,5.0,TX,Dealer,Civic,2,False,South,22.0,28.0,25.0,2.0,4.0,4.142785319255908,True
2023,Honda,CR-V EX-L,New,36505.0,4.7,12,Lunar Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H76PH400734,2.0,5.0,5.0,5.0,4.0,4.0,5.0,KS,Dealer,CR-V,0,False,Midwest,,,,1.5,4.0,,True
2017,Honda,Accord EX,Used,20995.0,4.6,11,Black,–,Front-wheel Drive,Gasoline,6-Speed Manual,2.4L I4 16V GDI DOHC,1HGCT1A79HA009339,46731.0,4.8,4.8,4.8,4.8,4.8,4.9,SD,Dealer,Accord,6,False,Midwest,23.0,32.0,27.5,2.4,4.0,0.4492735015300336,True
